"work"
"https://semopenalex.org/work/W2786943354"
"https://semopenalex.org/work/W2886177168"
"https://semopenalex.org/work/W3011388384"
"https://semopenalex.org/work/W2797327987"
"https://semopenalex.org/work/W2886643171"
"https://semopenalex.org/work/W2786597370"
"https://semopenalex.org/work/W2794323030"
"https://semopenalex.org/work/W4250565572"
"https://semopenalex.org/work/W2766847544"
"https://semopenalex.org/work/W2995356126"
"https://semopenalex.org/work/W2896986869"
"https://semopenalex.org/work/W2792699992"
"https://semopenalex.org/work/W2909630497"
"https://semopenalex.org/work/W2799455140"
"https://semopenalex.org/work/W2804340200"
"https://semopenalex.org/work/W2900479635"
"https://semopenalex.org/work/W2792712129"
"https://semopenalex.org/work/W2800536729"
"https://semopenalex.org/work/W2884225704"
"https://semopenalex.org/work/W2903738344"
"https://semopenalex.org/work/W2996995324"
"https://semopenalex.org/work/W2894497199"
"https://semopenalex.org/work/W2791478658"
"https://semopenalex.org/work/W2850142515"
"https://semopenalex.org/work/W2895799838"
"https://semopenalex.org/work/W2783580099"
"https://semopenalex.org/work/W2798120366"
"https://semopenalex.org/work/W2902395974"
"https://semopenalex.org/work/W4254201620"
"https://semopenalex.org/work/W2807827465"
"https://semopenalex.org/work/W2809395624"
"https://semopenalex.org/work/W2786600701"
"https://semopenalex.org/work/W2956966138"
"https://semopenalex.org/work/W2889947370"
"https://semopenalex.org/work/W2796117568"
"https://semopenalex.org/work/W2741643215"
"https://semopenalex.org/work/W2793972506"
"https://semopenalex.org/work/W2898368042"
"https://semopenalex.org/work/W2902891490"
"https://semopenalex.org/work/W2894717949"
"https://semopenalex.org/work/W2896980868"
"https://semopenalex.org/work/W2884602597"
"https://semopenalex.org/work/W2900759511"
"https://semopenalex.org/work/W2784226951"
"https://semopenalex.org/work/W2883996952"
"https://semopenalex.org/work/W2776514708"
"https://semopenalex.org/work/W2887567490"
"https://semopenalex.org/work/W2902532351"
"https://semopenalex.org/work/W2910135077"
"https://semopenalex.org/work/W2959920366"
"https://semopenalex.org/work/W3000683027"
"https://semopenalex.org/work/W3031899737"
"https://semopenalex.org/work/W2789186363"
"https://semopenalex.org/work/W3030216814"
"https://semopenalex.org/work/W2885115880"
"https://semopenalex.org/work/W2796968513"
"https://semopenalex.org/work/W2800518260"
"https://semopenalex.org/work/W2914246638"
"https://semopenalex.org/work/W2803510711"
"https://semopenalex.org/work/W2789709830"
"https://semopenalex.org/work/W2889219336"
"https://semopenalex.org/work/W2809945379"
"https://semopenalex.org/work/W2789615244"
"https://semopenalex.org/work/W2794041650"
"https://semopenalex.org/work/W2789765702"
"https://semopenalex.org/work/W2791923388"
"https://semopenalex.org/work/W2804985859"
"https://semopenalex.org/work/W2838017814"
"https://semopenalex.org/work/W2896760229"
"https://semopenalex.org/work/W2905522695"
"https://semopenalex.org/work/W2768099329"
"https://semopenalex.org/work/W2891702592"
"https://semopenalex.org/work/W2809184797"
"https://semopenalex.org/work/W2525360431"
"https://semopenalex.org/work/W2897249717"
"https://semopenalex.org/work/W2790380857"
"https://semopenalex.org/work/W2794137041"
"https://semopenalex.org/work/W2769883364"
"https://semopenalex.org/work/W2783023875"
"https://semopenalex.org/work/W3002357906"
"https://semopenalex.org/work/W2744173175"
"https://semopenalex.org/work/W2900166571"
"https://semopenalex.org/work/W2884904986"
"https://semopenalex.org/work/W2802552554"
"https://semopenalex.org/work/W2884679259"
"https://semopenalex.org/work/W2914129196"
"https://semopenalex.org/work/W2913510109"
"https://semopenalex.org/work/W2916580580"
"https://semopenalex.org/work/W2901201536"
"https://semopenalex.org/work/W2907593270"
"https://semopenalex.org/work/W2790388651"
"https://semopenalex.org/work/W2886403656"
"https://semopenalex.org/work/W2806333505"
"https://semopenalex.org/work/W2887577080"
"https://semopenalex.org/work/W2760254940"
"https://semopenalex.org/work/W2890509602"
"https://semopenalex.org/work/W2769168471"
"https://semopenalex.org/work/W2793515221"
"https://semopenalex.org/work/W2802473074"
"https://semopenalex.org/work/W2810154450"
"https://semopenalex.org/work/W2771178874"
"https://semopenalex.org/work/W3180752622"
"https://semopenalex.org/work/W2796585076"
"https://semopenalex.org/work/W2769474983"
"https://semopenalex.org/work/W2800946834"
"https://semopenalex.org/work/W2802605569"
"https://semopenalex.org/work/W2887464310"
"https://semopenalex.org/work/W2765822242"
"https://semopenalex.org/work/W2803246957"
"https://semopenalex.org/work/W2898586647"
"https://semopenalex.org/work/W2805168616"
"https://semopenalex.org/work/W2902101947"
"https://semopenalex.org/work/W2895034109"
"https://semopenalex.org/work/W2889956317"
"https://semopenalex.org/work/W2801059630"
"https://semopenalex.org/work/W2911805266"
"https://semopenalex.org/work/W2770592019"
"https://semopenalex.org/work/W2890702100"
"https://semopenalex.org/work/W2793038730"
"https://semopenalex.org/work/W2807176127"
"https://semopenalex.org/work/W2891118097"
"https://semopenalex.org/work/W2902930619"
"https://semopenalex.org/work/W2901301305"
"https://semopenalex.org/work/W2990103884"
"https://semopenalex.org/work/W2897397780"
"https://semopenalex.org/work/W2796311169"
"https://semopenalex.org/work/W2898695706"
"https://semopenalex.org/work/W2898757065"
"https://semopenalex.org/work/W2770597987"
"https://semopenalex.org/work/W2770895061"
"https://semopenalex.org/work/W2886232017"
"https://semopenalex.org/work/W2888910041"
"https://semopenalex.org/work/W2797384261"
"https://semopenalex.org/work/W2898962282"
"https://semopenalex.org/work/W2918355204"
"https://semopenalex.org/work/W2789674962"
"https://semopenalex.org/work/W2780958320"
"https://semopenalex.org/work/W2792248999"
"https://semopenalex.org/work/W3019189361"
"https://semopenalex.org/work/W2803129544"
"https://semopenalex.org/work/W2754338027"
"https://semopenalex.org/work/W2797756560"
"https://semopenalex.org/work/W2889243143"
"https://semopenalex.org/work/W2792976041"
"https://semopenalex.org/work/W2797750977"
"https://semopenalex.org/work/W2767844932"
"https://semopenalex.org/work/W2901507442"
"https://semopenalex.org/work/W2810406935"
"https://semopenalex.org/work/W2947301990"
"https://semopenalex.org/work/W2806707527"
"https://semopenalex.org/work/W4254353147"
